node,betweenness_centrality
Q86VQ1,2.873931935015673e-06
Q8NB16,4.583405343852198e-08
O95863,2.340548108351466e-07
Q8NG41,2.9946916231665416e-06
Q9ZUL5,0.0
P39946,6.170038306595788e-07
P34580,3.914585543064471e-09
Q8SXY2,0.0
Q8R3P6,0.0
Q8BGS0,0.0
Q9EQH7,0.0
Q08231,4.3722249277789725e-08
Q9W5Y0,0.0
P48564,9.887736654800199e-09
Q91X78,0.0
654472,0.0
Q8CHK3,0.0
O62384,0.0
Q5VWX1,4.211703358620107e-06
Q9BWW4,3.325189520276329e-06
Q9HGL1,1.3880111588595233e-09
P69681,1.1796200000550157e-10
Q8NDX5,9.661915913305447e-07
Q19140,0.0
O44624,0.0
Q99373,9.05254565907946e-07
P83732,0.0
Q99708,3.5849452082536346e-06
Q8WTI8,0.0
P0C2H7,1.6888318423358998e-07
Q96ND0,1.328013260209312e-07
Q9UPU3,7.431333937745472e-09
M9PHI7,0.0
Q9NXE4,2.114592968982475e-06
P71237,3.2180537385332825e-07
P33570,1.7275495344735656e-08
O88696,0.0
O75391,1.794182286485179e-07
P97477,6.293408005899479e-06
A7MD48,0.0
F5HDY6,0.0
O15393,5.3729806389661846e-05
Q59E55,0.0
Q9LUZ9,0.0
O14795,1.1968179007850988e-06
P37802,1.2461061671494773e-05
P52631,0.0
P35996,1.7292241081932436e-08
P50552,6.15406172759385e-05
Q9NQC1,1.8760981947422752e-06
Q8GSF0,0.0
P0AC88,5.243160737295956e-08
Q06218,8.029428672447685e-07
P07862,1.6718487451411752e-07
Q9BTY7,2.693472064695431e-07
Q09874,0.0
F1R135,0.0
Q17328,0.0
P39384,5.356930679695006e-09
Q91Y81,0.0
Q8IR40,0.0
Q9LU63,0.0
Q84VQ1,0.0
Q62889,0.0
Q8SXQ5,0.0
Q9VZH2,0.0
Q3TKY6,3.580167839379087e-06
B1WBX9,0.0
A0A1D8PTW7,0.0
Q9W5B9,0.0
Q39010,0.0
Q6RHW0,1.759627553056117e-05
O55222,5.964365768563639e-06
Q9VYJ3,0.0
Q9USH9,0.0
Q7Z9I4,0.0
Q9H3Q3,3.683821853203716e-08
A0A061AJH7,0.0
Q62627,0.0
P61966,3.364554742015991e-07
Q9VWE7,0.0
Q765I0,0.0
Q8I2T2,0.0
P46950,1.973359639148435e-06
Q9TZ58,2.5324720749080304e-06
Q95QK1,0.0
Q8NCN5,2.222047560658606e-06
Q96A84,7.508196976064077e-06
Q8NAA6,1.1681543280206267e-07
Q8VYP7,0.0
Q96HQ0,8.41807009684517e-09
Q5VWM5,0.0
P49205,0.0
Q8I1T4,0.0
P26433,0.0
Q969E2,3.555974965638749e-08
P17342,0.0
Q9V9V8,6.850524700362825e-08
Q9VRI8,0.0
Q9BZM5,6.534911567904526e-07
P30355,0.0
Q38937,0.0
Q91Z96,0.0
Q9WUN2,0.00011111952317982118
P17612,2.943751425396439e-05
Q14201,1.3748087233507138e-07
O74548,0.0
P06733,9.273848328997912e-06
Q96GD0,9.528872011312091e-07
F4I9U2,0.0
O88644,0.0
M9PDP1,0.0
Q9W0P3,0.0
Q5T5C0,1.5061411345664567e-07
P29515,0.0
O95258,2.0061795518965896e-07
12798421,0.0
Q8GW89,0.0
X2JFW6,0.0
O14980,5.674894743625512e-05
Q5CZ52,0.0
P25039,3.0462346682826104e-08
P0AFN2,1.611826233105018e-05
Q6IDD9,0.0
Q7L592,4.073641943364892e-06
Q21167,0.0
Q8N326,0.0
M9MRI4,0.0
Q3UMF9,0.0
Q84TE9,0.0
Q9BW66,6.061585999780296e-05
Q6P1M3,7.85670003763331e-06
Q680K8,0.0
Q8CFB4,0.0
P0AFI5,3.5211324007744236e-07
Q80U12,0.0
Q06211,9.339596276931429e-07
G3MU05,0.0
Q8S8S3,0.0
Q9ULZ3,4.563476897239219e-07
PRSS3P2,0.0
Q9Y7U7,4.368626227067293e-08
Q9M3A8,0.0
Q9FK43,0.0
A0A178USS1,0.0
P00329,0.0
Q8ST61,0.0
Q96EX1,2.782766116205833e-07
Q8R1S4,8.395048342209743e-08
Q9VCB8,0.0
Q01645,0.0
Q9VYG2,0.0
Q7Z4W1,1.4192149981973319e-06
Q9VUE4,0.0
Q9HDV6,0.0
Q8LPF3,0.0
Q9SU83,0.0
A0A0B4K810,3.4252623501814126e-07
Q9VS47,0.0
O14744,7.432141738274606e-06
O16580,8.214175446895893e-07
Q95QT8,0.0
P18775,5.911389188564065e-07
Q8WW62,7.769280713828289e-07
O75185,0.0
Q9VTA5,0.0
Q8IUB3,0.0
A0A654EHJ4,7.535577170399107e-08
Q14119,0.0
Q9VYS4,0.0
P15260,2.6144955209246957e-06
221241,0.0
Q9C6B8,0.0
A0A178UZU6,8.82314964992134e-08
O43052,0.0
A0A178W7D2,0.0
A0A1D8PPX4,0.0
P36040,4.469128569081637e-07
Q9LUV2,0.0
Q6ZWY8,0.0
Q10949,0.0
Q9Y6S9,1.464878934274389e-05
ASB8,0.0
Q9UUK4,2.2430361354960355e-06
Q96QT4,2.2566117061819253e-06
100033433,0.0
P21274,0.0
P35289,0.0
Q6PJ69,4.869432248626097e-07
Q42523,0.0
Q9TY95,0.0
O75153,1.254673888507898e-05
P0CG20,0.0
Q8I592,0.0
Q9ES58,0.0
Q96DR5,5.908693399507393e-07
Q09767,0.0
E9PQ53,0.0
Q922Y1,4.906180369672928e-06
Q9VMI3,0.0
Q9WV02,3.53584778589681e-06
Q17662,0.0
O60264,4.729772262174225e-06
Q3UNW5,0.0
Q8IYK4,6.076651411377456e-06
Q5VV42,1.1765779681310424e-05
P32612,2.83357299875312e-10
Q09466,8.239997099677752e-07
Q8NDT2,6.084889306790914e-06
P22830,1.8037995217337865e-05
Q9BZH6,2.1267441403200942e-05
P17426,3.283804777294136e-06
Q9VMS1,0.0
Q63028,0.0
Q9HFF4,0.0
Q9NYN1,3.548598369697184e-09
P97829,0.0
P60761,1.2938097391421643e-09
Q9XXQ7,1.177109233165531e-06
Q3E7Y8,7.590126655041932e-09
Q9N2V5,0.0
Q20924,0.0
Q43731,0.0
Q9FY94,0.0
Q9FIB6,1.104880315118123e-06
Q6ZPU9,2.796060549705751e-07
Q9USV3,7.472119105333236e-08
P0AAR8,1.9229574463498193e-08
O74941,4.2585786398535725e-07
Q04724,0.000177266081401157
Q9VM19,0.0
vpr-1,1.5566800652933898e-07
E0CZ16,1.5266295617385292e-07
Q9VUC1,0.0
Q9CRB9,1.6539184250262491e-06
Q5BI50,0.0
Q2TBC4,2.309673218277067e-08
Q6DRK2,0.0
Q6ZWL3,8.004801712512999e-09
Q9UIK5,0.0
P56916,0.0
Q9LZ08,0.0
Q9ZV06,0.0
P17483,0.0
Q8IU89,4.903488274266035e-07
P29469,2.979589625873037e-08
P20333,1.4521932437950545e-05
Q9Z1E1,0.0
Q9VYX4,0.0
642585,0.0
P21731,1.083060278381265e-07
Q9VDT1,0.0
Q9FZE1,0.0
Q9V439,0.0
Q924W7,3.818025766335552e-06
Q9W266,0.0
Q84L33,0.0
Q9M1R4,0.0
Q10484,0.0
Q9U368,0.0
O94038,0.0
cwf22,1.926034277269019e-09
Q80SU7,0.0
Q95RQ1,0.0
P47949,0.0
9164954,0.0
P38830,3.095154128648232e-07
P29012,2.9075303268140633e-05
CG17687,0.0
Q42381,0.0
Q09746,4.914268461379884e-08
Q10368,0.0
Q8I4L6,0.0
M9PGI5,0.0
P29381,0.0
Q6NMA7,0.0
Q7JXF7,0.0
O14994,1.2434936430510502e-07
Q91VR8,2.2366717982127566e-07
Q9GQN5,0.0
Q9BZR6,1.337542536092687e-06
Q61107,3.4547750976248756e-08
A0A654FDR8,0.0
Q8N568,7.062854404680465e-07
A0A2I3BPE8,0.0
Q9FJ47,0.0
P0AA73,3.975500235153639e-10
Q46793,8.84194563218001e-10
Q12178,3.724589097366569e-08
Q04806,5.20774104424186e-10
Q18948,0.0
Q7KMP8,0.0
P02788,2.9367332053347016e-05
Q00493,2.881070304378674e-06
Q8BP47,9.091836339927708e-08
545851,0.0
Q47274,9.704737339341248e-08
Q7TQ71,0.0
P33543,0.0
P28838,7.415862786808822e-07
D3ZS84,0.0
A0A8I6B4A8,0.0
O48890,0.0
O94427,0.0
Q02083,3.853387431127168e-05
A0A8C0SFV3,0.0
Q9DBU0,0.0
Q9P7B3,0.0
A1Z9L3,0.0
Q60749,0.0
B6IDZ4,0.0
Q6JPI3,6.028533497456984e-06
Q8TF72,1.9550610735799532e-07
Q17856,0.0
Q9M099,0.0
Q9VEU2,0.0
P97876,0.0
P51102,0.0
Q8GX23,0.0
Q0WNR2,0.0
Q8BG67,0.0
407054,0.0
Q91WN1,3.9073674459825197e-07
379025,0.0
Q9VIE7,0.0
O94372,0.0
Q5TAT6,1.4228715239163072e-07
O14028,0.0
P46136,3.190529325516792e-09
P10176,4.911836484343405e-05
Q6AZV7,0.0
O95947,0.0
Q8BZ34,0.0
Q9Z0X1,3.163896226650742e-06
P53705,0.0
P35244,5.1921489271051845e-06
O35972,0.0
P60903,3.7868376990778986e-06
P28828,0.0
A6NER0,0.0
F25B3.2,0.0
9164973,0.0
Q9Z139,7.70441612806797e-08
Q9CR95,6.285920322853136e-08
O94906,5.754272306768942e-06
P48145,0.0
Q9QXT8,0.0
A0A1D8PM53,0.0
Q6P5Q4,0.0
F1LNE8,0.0
Q0KHR5,0.0
P07098,9.640202200136033e-08
Q6ZSJ9,3.8677873617716386e-08
852855,0.0
Q9ULN7,0.0
O01314,1.0327998956029966e-05
A0JMQ9,0.0
Q9ZPY7,0.0
C48E7.6,1.4523112364769189e-06
P80455,0.0
Q6UWN8,0.0
Q8C9K6,0.0
Q3V125,0.0
Q8K2V1,3.454161237740975e-07
Q8N2Q7,1.095489604759897e-07
Q23624,2.2068252052484594e-08
Q8SX40,0.0
12798263,0.0
Q8C167,0.0
Q9VI00,0.0
Q9M2V9,3.517701790907638e-08
Q5ACX4,0.0
Q9LX51,0.0
Q922F4,0.0
P0AD07,6.455934632767718e-10
Q00674,0.0
A0A8C2QDM4,0.0
P87061,1.5128334670732977e-09
Q96T25,0.0
P38799,1.0046454543779186e-09
P43550,1.2141675692210814e-08
P38073,2.093130807087062e-06
P34562,4.3920121152662745e-07
P28750,0.0
Q9ESH1,0.0
Q3UR85,0.0
Q10367,0.0
Q9H8W3,9.819091588549419e-08
Q3LI64,1.173028147680581e-06
Q6P050,2.3649730487941453e-07
P22492,1.5602010856947378e-05
Q9SFE4,0.0
Q9M0E5,0.0
Q9SI93,0.0
Q8CES0,0.0
P07092,0.0
Q93XW7,0.0
Q17633,1.287611174157137e-09
Q9VN27,0.0
Q8BRI0,0.0
O43196,3.629170137032251e-07
3644808,0.0
Q8C4H2,0.0
Q08001,6.272563896308505e-09
238440,0.0
Q8S9G8,0.0
Q9ZNV8,0.0
Q9SKP6,9.315717489169234e-08
P06745,2.8618958465474273e-06
Q9ZSJ0,0.0
P25641,3.584827953291825e-06
Q7KU86,0.0
Q8NG06,0.0
P16039,0.0
Q9FHZ2,0.0
P76398,8.824415946557537e-06
Q14108,2.298146026171125e-06
Q39090,0.0
Q03606,6.885819795014695e-07
Q9SZ11,0.0
Q94KK7,0.0
Q8NCN4,5.316843613406402e-07
Q9UTT2,1.3483371107190942e-08
P37172,0.0
O64745,6.028461736319286e-07
Q8NDD1,7.962931830047215e-06
Q18895,0.0
P0AD57,8.453569586130135e-08
F4IUY8,0.0
P23293,3.0763981169547976e-05
Q8II99,0.0
Q9NYU1,1.3446580718627794e-06
Q9UAQ6,1.7558350451632662e-06
Q9U3H4,2.477388956323274e-07
Q10364,5.867942567413243e-10
P32132,1.7719271263770988e-07
Q8IIV1,0.0
Q9Y7T6,0.0
O16458,0.0
P45581,1.3740486333040891e-09
P50219,0.0
G5EF84,0.0
Q9NYD6,1.5047580485042704e-07
B7Z026,0.0
O01658,0.0
Q8IQE5,0.0
Q23390,0.0
Q08986,4.0533668783368996e-08
A0A6D2XKC7,0.0
Q9VU87,0.0
O13282,6.089620921530769e-11
P49711,1.3876488367234699e-06
P19087,1.6336911560233045e-07
Q9UDY4,1.2145040033404238e-05
Q9WUB4,9.61911182557911e-07
G5EGH6,0.0
Q8I5Y9,0.0
A0A338P6F2,0.0
Q6EBC2,3.4440125408922526e-08
Q9VGK7,0.0
Q9W0P9,0.0
Q2EES9,9.133082853108625e-10
Q8C079,0.0
J3QMC7,0.0
Q09638,7.58089038396859e-09
A0A1D8PKB4,0.0
Q07817,5.035503718073886e-06
Q95QI7,0.0
Q2HRB2,0.0
Q9SI19,0.0
P53954,2.6744210635031683e-09
P0A8V6,1.783733151045476e-07
Q54LF1,0.0
Q9D902,0.0
P07332,1.9798639691721676e-07
Q13829,6.407354345904589e-07
P28907,1.0738214333362683e-09
Q9FIK7,0.0
P05734,0.0
Q9NYB5,0.0
O75751,0.0
Q09990,0.0
P34327,0.0
Q9H3P7,5.0363113341148714e-06
Q6P3A8,0.0
Q9SIH0,1.6267834472042257e-08
Q60821,8.436257020770841e-07
Q8NET5,1.0838897308065519e-07
Q6P0Z0,0.0
P32799,8.999520911805072e-10
Q21080,0.0
Q23534,0.0
Q8NH43,0.0
P91060,0.0
O18048,0.0
O17824,0.0
Q9QXK3,0.0
Q9VU35,0.0
Q42328,0.0
P43137,0.0
Q9M1Q1,0.0
P05964,0.0
Q20488,0.0
A0A8I6A8V1,0.0
P87154,5.6149289998753065e-09
Q9XZ06,0.0
P47877,2.8706901606210735e-08
Q9FW03,0.0
Q84K00,0.0
O60220,7.733787117728855e-06
P10795,0.0
P52044,2.805073861877261e-07
Q9VC43,0.0
Q7KT86,0.0
Q61599,6.975587122209863e-07
P75750,1.005785496134266e-08
O97302,0.0
P32245,0.0
Q13601,1.1098156257868398e-05
Q9BTN0,7.64772425322368e-07
Q8IJP2,0.0
Q99435,2.4479520665147636e-06
P62069,3.975823357590329e-06
Q940X9,0.0
Q99NB1,0.0
P25524,4.286081003675702e-11
A8MWY0,2.247791468944585e-07
Q9FG72,0.0
P47887,0.0
P32858,7.040533732645188e-08
12798204,0.0
P53397,4.2552697588331366e-07
Q95V55,0.0
O75901,0.0
Q9VPX5,0.0
Q6P9K8,4.83533953666917e-08
Q9VL63,0.0
Q3V1N1,0.0
Q8C3X8,0.0
Q86XA9,1.6957516371850423e-06
Q8VYA3,0.0
Q7T2V3,0.0
P04751,0.0
Q9VXW4,0.0
Q9W0Q5,0.0
Q9US07,7.929478799066415e-07
Q8K3E5,2.863519324751661e-06
Q9VEY5,0.0
A0A8M1QUN1,0.0
P07330,2.5715064691869094e-08
Q920N2,0.0
Q96WV6,0.0
A0A974C8J1,0.0
P77269,3.1596495982181403e-09
Q8BGE6,0.0002817784733964869
390612,0.0
Q92990,1.7228608587139832e-05
Q0KHQ5,0.0
Q9FKA9,0.0
A0A8J8Y4W9,0.0
P52906,0.0
P40885,1.503010760244332e-08
Q08682,0.0
O14209,2.5260297154197895e-09
P37639,5.513879393434739e-08
A0A654GCX5,0.0
60500,0.0
Q09641,0.0
P97464,0.0
Q9BQ66,0.0
Q7XA68,0.0
P0A814,6.750509576139808e-08
O95971,2.3944614644930913e-05
Q8IKJ2,0.0
Q8I714,0.0
Q8R5H1,9.203414546737182e-05
P55273,1.6102543752208931e-06
O14019,0.0
Q9EQI8,2.8616904387418013e-06
D3ZI64,0.0
P17081,0.0
P63220,4.04621163598028e-06
Q9LXS6,1.5221604642044479e-06
Q19289,0.0
Q9FMU2,0.0
Q9M9W9,0.0
P11147,0.0
P76241,9.401136385710189e-08
A0A8C0SQC7,0.0
Q19338,0.0
P40513,1.1184803502929247e-07
Q14654,9.45875647136306e-07
Q7K734,0.0
Q27522,0.0
P56804,2.811373629479464e-08
P32472,2.3373105196112397e-08
CG30409,0.0
P38729,2.286714180653973e-08
O81153,0.0
Q8TAL5,0.0
Q8BN78,0.0
Q5RL73,1.6135729271000823e-06
Q8L7R8,0.0
Q07104,0.0
Q5ZLP8,0.0
Q86TC9,5.5237004680674235e-08
Q9W5R5,0.0
Q8IPG0,0.0
Q59E83,1.0911373854316344e-06
Q20652,0.0
O14521,2.0693130108056794e-07
Q12929,4.1139149186009655e-06
Q9U2L2,0.0
Q9NAD6,6.111832969404476e-07
Q3UDK1,0.0
Q9VJ75,0.0
O23052,0.0
knl-2,2.1187189794936573e-10
A0A087WR45,0.0
A2A9T0,2.863519324751661e-06
P0A9B6,1.5771448619389436e-07
Q9VFV6,0.0
Q9SHD3,0.0
P36372,0.0
Q8N442,2.0921593147934883e-06
Q96DR7,1.7042628094400652e-06
Q9VH25,0.0
E3VNM4,0.0
Q20964,1.6490974977719919e-07
Q8IZJ0,0.0
O43294,2.6445463447585165e-08
P46640,0.0
P52808,4.3922027819602956e-07
P22725,0.0
Q8H1F4,0.0
P70689,0.0
Q9FKF7,0.0
P35568,0.0
Q9XXC4,0.0
P0DTC6,0.0001265285924891289
P43567,3.354520644325056e-09
Q09176,4.4407796298141725e-08
Q9W5C8,0.0
Q63470,0.0
Q9XU84,3.962558405111829e-09
P40499,3.8349963482638554e-06
B2RSH2,1.1563297810553085e-05
Q642E2,0.0
Q9ZVQ6,0.0
Q9XVZ2,0.0
O09131,5.656185361624952e-09
O74700,0.0
O94964,1.1293611663714086e-06
Q9JLF6,2.863519324751661e-06
A0A654EJP0,0.0
P52490,1.065341165874952e-07
Q61035,1.3043791129606775e-05
Q9P7F2,8.204221198039311e-11
O15127,5.669979391760219e-06
Q8N0S2,1.5293414691030488e-05
3635447,0.0
H2L089,4.266828074527198e-09
Q9CRA8,0.0
Q9W0L4,0.0
Q8BXV2,0.0
M9PD53,0.0
Q13394,1.0366541379328839e-07
Atp1a1,0.0
O62530,0.0
P0C1Z1,8.444445121126547e-11
Q09820,7.756105746365992e-07
P75828,9.709784423884522e-09
F6QCI0,0.0
Q9VCZ3,0.0
P77249,7.592161102039403e-09
O01908,0.0
Q5EBJ4,0.0
Q7YX25,6.180249511934977e-08
P00330,3.307875345569261e-07
P48456,0.0
Q9SKX4,1.3211203048181346e-06
P55065,0.0
Q9JID9,0.0
P32685,0.0
P38979,0.0
Q6P2K6,2.126957603836075e-07
Q9VGM4,0.0
J7SF92,0.0
O43300,2.3792492364696725e-06
P47757,8.238085016923118e-05
Q9VVL7,0.0
Q9SQZ0,0.0
Q84JA7,0.0
Q7JWQ7,0.0
Q23064,0.0
Q9FMM4,0.0
Q9UTG8,9.020091753806037e-06
P61855,0.0
Q04429,1.0354378638303956e-09
P53540,5.4723308221128154e-08
Q13651,0.0
F1LSE6,0.0
Q42262,3.47416766012674e-07
100616288,0.0
O70274,0.0
P39996,6.610829518123043e-10
Q15154,0.00010877355879472655
Q13286,2.1905555457570767e-07
Q9Z2A5,6.946884273569829e-07
P48809,0.0
Q9LNW0,0.0
A0A8I6ALA5,0.0
P60711,0.0
Q12979,9.598334953571428e-10
Q9CAS1,0.0
O82169,0.0
P08401,6.10681344687737e-10
Q9C5Z1,1.9131562750520026e-08
A0A0B4KEI3,0.0
B1WBY7,0.0
Q9NYY8,3.632320736688842e-05
P92022,6.919029947366453e-07
F4HS08,0.0
Q9UTD3,3.932682548025126e-08
P52756,9.097795801962118e-07
O94418,3.723347974377744e-08
A0A974BY95,0.0
Q9FJ92,1.8231926157984988e-06
Q12874,2.866451023245074e-06
Q02391,0.0
O44342,0.0
441212,0.0
Q6P1A2,6.913022612284775e-07
P25587,2.625153200924421e-07
Q7TNY6,0.0
P0C0A3,0.0
Q84WI4,0.0
Q5K651,2.0969832865987244e-07
Q6ZP29,0.0
Q13018,0.0
Q24342,0.0
P48361,1.8188056888173543e-05
Q9FKI9,0.0
P13365,4.624096995226615e-07
A0A5K1K9G2,0.0
Q62689,0.0
Q99N69,6.0457369781332366e-05
Q5ABU7,0.0
Q13049,3.1437776202283724e-06
Q8TDY3,5.675537352502017e-09
Q9VGS3,0.0
P62986,0.0
Q9QYB5,2.5454629810702747e-08
P62718,0.0
P52893,3.223169720586975e-06
Q9D3P8,0.0
D4A523,0.0
P28572,0.0
P62143,0.0
Q9UBW5,3.8586544865624666e-09
O14733,1.4318147373084867e-05
G5EFT5,1.1316483768893764e-06
Q8R2R1,0.0
P64432,1.1871912722903545e-09
F4J4K6,7.981193825665428e-10
Q9SWI1,0.0
Q8BK75,0.0
P50279,0.0
P27604,2.7279956245175773e-05
Q8MSB3,0.0
Q64663,0.0
O94677,0.0
Q06200,1.8623368664666455e-08
Q9UNW1,2.864328658020621e-06
A0A974HNW1,0.0
P25579,2.8318434107615994e-08
P0AGL2,3.7737039011282096e-10
Q09717,0.0
Q12155,3.116637381241312e-08
Q9ERI5,1.7528649867157545e-06
Q6ZNA4,9.26274212718197e-07
Q8VEH6,0.0
Q9ULX3,6.889601177351479e-07
Q9N3Q6,0.0
A1Z9A2,0.0
Q20885,0.0
Q9XI19,0.0
L8E955,0.0
Q9SR02,1.2848373459257045e-07
Q8GYP3,0.0
Q9LS42,0.0
Q9DAR1,0.0
P42628,5.353024571977241e-08
F4HNU8,0.0
P63073,2.9205118982929286e-05
Q6PFQ7,0.0
P26439,2.9647608103888787e-06
P30711,3.310749298874177e-06
A0A1U8QP51,0.0
P03959,2.789337200641402e-08
Q9BY43,1.7829778417261818e-06
Q9VTM0,0.0
Q20063,0.0
Q9XIN0,0.0
P22413,1.656305882821042e-06
B3H5A8,0.0
P24815,0.0
O14132,3.890512450518961e-08
P32387,2.727161812534973e-06
P0A8T7,3.108475889770882e-07
X2JDS9,4.853759857938023e-07
P22105,1.0956664020407678e-08
Q19475,3.5000619423410803e-09
A2A884,0.0
P49196,7.297310242757653e-06
Q09810,1.9736218670322086e-09
P87053,0.0
Q8NFH4,1.136161764632902e-07
Q5MJ68,3.849649320844017e-09
P15289,1.9234147538839248e-06
Q5SQH8,5.4997211549762955e-09
A0A5S9WLP5,0.0
Q96I99,7.772569520040006e-06
Q94CL7,0.0
Q9VJF6,0.0
Q8CE96,2.3921589172662022e-06
Q9P7A1,0.0
Q9VXA7,0.0
M9PHN1,0.0
Q12071,5.734576601035802e-07
O00409,1.437105996986425e-06
Q9MAU3,9.775465890729351e-07
Q80VY2,0.0
Q9Z1T5,1.2794692876689956e-06
Q84WW0,0.0
F1M8D3,0.0
Q01714,0.0
14217284,0.0
Q8NGA1,3.2845293173045024e-07
A1L4K1,3.359330187660388e-07
Q9D198,0.0
P99028,2.8117137397700056e-06
Q8JZY4,8.045012338339495e-08
Q08AI8,9.360920781867842e-09
Q29RF7,5.5331798249395614e-06
Q5RKG9,0.0
G5E8B9,0.0
Q9BWQ8,0.0
Q15040,6.847091538252904e-09
Q84JS6,0.0
12798389,0.0
Q8AW91,0.0
B2RTY4,7.783029970291766e-06
Q9VA73,0.0
P39078,1.0860099997996724e-06
P00936,5.884024262072613e-09
B4F7C9,0.0
P25382,2.2442891197497232e-08
P53335,3.3997641192867617e-11
Q9BSL1,6.54535690166405e-06
Q08646,9.245950632989939e-07
Q91V98,2.2908154598013287e-05
P89102,7.0526837795604e-08
Q27389,7.362364928435522e-07
O61213,7.261556182384594e-07
Q9N3V9,0.0
Q62940,0.0
26814,0.0
Q5A1Q5,0.0
Q9XI05,0.0
A0A384KNQ3,0.0
441194,0.0
727758,0.0
Q6UE05,0.0
P23610,6.014400396278671e-09
Q96G25,2.443063353636559e-06
A0A1P8ASZ9,0.0
Q04833,2.10958109163393e-06
Q9BT43,4.046257701016373e-08
P32325,7.82725181310167e-06
Q9LNV0,0.0
Q9VQ89,0.0
Q02252,5.054193769644493e-07
Q95QD1,0.0
P37657,0.0
Q9D0B0,0.0
Q9UGJ1,2.432257192060828e-06
P34326,0.0
O70201,0.0
P63329,0.0
Q22694,0.0
P04764,0.0
12798410,0.0
O59715,9.806649450800322e-09
Q8NE79,6.942673332252605e-08
O16432,0.0
B2B9B0,0.0
Q99KK9,1.3568109642488534e-06
Q5I043,0.0
Q6YUU2,0.0
Q9Z186,0.0
Q6GR16,0.0
A2ABX0,0.0
P34682,0.0
Q92820,3.325592817699148e-05
Q6P1E1,0.0
Pithd1,0.0
Q8CHE4,1.6992973290852104e-05
P40385,7.605844348432108e-10
G5EDY2,3.4327632661202964e-07
Q9LSI4,0.0
O64511,0.0
wht-7,0.0
Q53S58,7.475146434696894e-06
Q3U0V2,0.0
Q9VYC3,0.0
Q8VHQ4,0.0
P50462,9.352839936164742e-07
A4UVJ7,0.0
Q9LV75,0.0
O97278,0.0
ZNF66,0.0
Q96P31,6.910938100785478e-09
A0A654GDB8,0.0
Q04033,2.673945257573152e-09
Q9NP90,3.2738578512981085e-07
Q5TCM9,0.0
Q9BXS5,2.0477033055545363e-06
F4JZW1,0.0
Q8LEM8,4.422849226949999e-09
P0C0L2,3.9253708281907297e-07
P14649,9.843484226379775e-07
Q8BMB0,0.0
Q922Q9,0.0
Q923S8,0.0
Q9CAN4,0.0
A8JEU4,0.0
Q7KTA1,0.0
A1Z9E4,0.0
P25455,0.0
Q10210,4.7390689633758604e-07
Q13875,0.0
Q9W074,0.0
Q8VXY9,0.0
3769452,0.0
Q9DBY5,3.786114594092022e-08
A0A654FXJ3,0.0
P25105,2.1485947139128607e-07
A0A0G2K7X2,0.0
Q9BQS2,0.0
Q16890,3.320506544123765e-06
Q0JRZ9,7.334304347232641e-07
P04280,0.0
P17629,7.552521621042008e-10
A0A8I6AA26,0.0
Q13087,0.0
O80654,0.0
P57758,0.0
Q9W4Z4,0.0
P0DKL0,0.0
Q9M1S8,0.0
P12383,8.535858567728719e-07
Q9UU77,1.1596666041708058e-06
Q20498,0.0
Q6V0I7,6.311921777126856e-06
Q8I3V8,0.0
Q9VTW2,0.0
Q9Y0S9,0.0
Q7TPN9,0.0
Q9P2H0,0.00038096981711394475
P42912,1.396840115303644e-09
Q7Z570,0.0
P52010,0.0
P14091,1.890790428488729e-07
Q8BGQ6,0.0
Q9UNH5,0.0
P39061,7.173624034033893e-07
Q9CR89,0.0
Q9EST6,0.0
Q9D1G1,0.0
Q8BX02,2.148175526263255e-06
A0A654EDW3,0.0
Q9ZWA6,0.0
Q7TSI0,0.0
Q9SKY2,0.0
Q5VXD3,3.383379822773559e-09
Q8BXJ2,0.0
P43308,4.559046117287334e-07
Q9P3U2,1.1940616496931469e-08
P68037,3.910531210929344e-07
Q9S6Z8,0.0
83955,8.854102853759888e-09
P36837,4.539516657802392e-08
851849,0.0
Q8BJQ9,0.0
Q9LXF8,0.0
Q62276,0.0
P08091,1.2471397152024951e-08
Q6GR46,0.0
Q9NQ25,1.51039173020768e-07
A0A1D5PI06,0.0
G2TRQ9,0.0
Q3V1H1,0.0
Q17424,0.0
O75828,2.0106028305494665e-07
P38845,1.8333587335240193e-07
P14921,0.0
Q04338,9.241086036767952e-06
Q7Z5K2,1.8720888413578239e-06
100132417,0.0
Q9XIC7,0.0
Q9CQC7,1.258254111467787e-09
Q9VPW9,0.0
Q9I7W3,0.0
Q9VDU3,0.0
Q9V3G7,0.0
Q9H244,2.4864737981550022e-06
Q8IIU9,0.0
P0C268,3.3991329736547534e-09
O14143,0.0
P49765,1.7958305347487702e-06
A7E2U8,0.0
Q6DGF2,0.0
A8JNX0,0.0
A0A5S9YHK2,0.0
Q09925,0.0
Q8VYP5,0.0
Q8IJS3,0.0
O75414,9.071034456125447e-08
P77333,2.1864883587319245e-07
X2JDH2,0.0
P09496,1.129767015028823e-05
P49869,0.0
Q5EB90,0.0
Q8H1Q1,0.0
Q12334,9.494012490067165e-09
Q9Z0V1,1.744879552344373e-07
Q86UN6,5.051976256104297e-07
Q9GPA4,0.0
P25106,0.0
Q21443,1.0595711541872692e-06
Mapk1,0.0
Q9VEX9,0.0
Q86UW6,3.8167799232041423e-07
Q12272,2.5072450187673636e-07
Q10361,0.0
28822,0.0
A0A5S9XD64,0.0
